algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_rs,pendigits,10992,10,16,5,0.2139965803643281,0.39614193012159277,4,7,4,7,4,0.23262840299268278,0.5347431940146344,2.372373361126884,0.39614193012159277,-37.36804160396243,5120.932229062
gmm_hg,pendigits,10992,10,16,1,0.23070413200058312,0.4410134480540757,4,7,3,7,3,0.21411901520060678,0.5717619695987864,2.2969495948284457,0.4410134480540757,-33.21566122936594,5831.44958033
gmm_hg,pendigits,10992,10,16,2,0.2049714878698595,0.40911568399422926,4,7,5,7,5,0.23418545304435268,0.5316290939112946,2.3812287090181545,0.4091156839942292,-34.62227081494785,5924.238050381
gmm_hg,pendigits,10992,10,16,3,0.20056284686640827,0.41059057679794186,3,7,3,7,3,0.23805769958403178,0.5238846008319364,2.3692085082728704,0.41059057679794186,-35.162621271538995,5733.042919693
gmm_hg,pendigits,10992,10,16,4,0.20225035254984935,0.3969692291281935,4,7,4,7,4,0.23364820985596657,0.5327035802880669,2.4457777616219785,0.39696922912819355,-33.50961534272982,5920.112033173
gmm_hg,pendigits,10992,10,16,5,0.23387191088014064,0.4253756580329707,3,5,3,5,3,0.19429710387630902,0.611405792247382,2.4230248577595708,0.42537565803297084,-35.612395073531715,5867.608137506
gmm_shrunk,pendigits,10992,10,16,1,0.6957470597286554,0.7822438141302659,1,3,2,3,2,0.055719036761187564,0.8885619264776249,0.9983085484341272,0.7822438141302659,-61.48080847580407,0.947636142
gmm_shrunk,pendigits,10992,10,16,2,0.6415440505919289,0.7712656836001308,2,3,3,3,3,0.07074961226050108,0.8585007754789978,1.027449504858289,0.7712656836001308,-61.128173976969876,1.278538151
gmm_shrunk,pendigits,10992,10,16,3,0.5074148123460802,0.6901587026375899,1,4,2,4,2,0.10107111588057292,0.7978577682388541,1.3803711423972622,0.69015870263759,-61.62018030351684,0.730880249
gmm_shrunk,pendigits,10992,10,16,4,0.6182567610452081,0.732603131260534,2,3,2,3,2,0.07304961171751348,0.853900776564973,1.2110155123686515,0.7326031312605341,-61.30588351541543,0.716682054
gmm_shrunk,pendigits,10992,10,16,5,0.5701732476210788,0.7147259231360266,2,4,3,4,3,0.08716712376952057,0.8256657524609589,1.272707470870809,0.7147259231360266,-61.641027389189894,0.611411295
gmm_ms_shrunk,pendigits,10992,10,16,1,0.6293628012194937,0.7611351315403456,2,3,2,3,2,0.07213769053070682,0.8557246189385864,1.0796525547772051,0.7611351315403456,-60.87221568801092,158.72922852
gmm_ms_shrunk,pendigits,10992,10,16,2,0.6619224342003982,0.7785028744602475,2,2,2,2,2,0.06527604893616147,0.8694479021276771,1.004267167923077,0.7785028744602475,-60.795180287466685,166.580454427
gmm_ms_shrunk,pendigits,10992,10,16,3,0.6681862620445956,0.7883257895180033,2,2,2,2,2,0.0643604029868556,0.8712791940262888,0.9582169026754017,0.7883257895180035,-60.758651082518554,173.53749567
gmm_ms_shrunk,pendigits,10992,10,16,4,0.6699377950417879,0.786126037025649,2,2,2,2,2,0.06375406131548414,0.8724918773690318,0.9692422967437659,0.7861260370256491,-60.857733166074766,167.383548727
gmm_ms_shrunk,pendigits,10992,10,16,5,0.7125862768040733,0.7950548355254836,1,2,2,2,2,0.05288942574028744,0.8942211485194251,0.9384162287463956,0.7950548355254836,-60.73845333116979,172.355053515
gmm_rs_shrunk,pendigits,10992,10,16,1,0.7343389069069626,0.8200210155945178,1,2,1,2,1,0.04860811750569508,0.9027837649886098,0.8254285682659438,0.8200210155945178,-60.600051108006674,81.650748983
gmm_rs_shrunk,pendigits,10992,10,16,2,0.7733219084361879,0.8428493185436967,1,1,1,1,1,0.0418264010371328,0.9163471979257344,0.7190293962776414,0.8428493185436969,-60.562489079903095,82.318570002
gmm_rs_shrunk,pendigits,10992,10,16,3,0.7785169072595294,0.846921234088854,1,1,1,1,1,0.04085516507683871,0.9182896698463225,0.7004301519122339,0.846921234088854,-60.55980382955167,80.483714024
gmm_rs_shrunk,pendigits,10992,10,16,4,0.7222360807993865,0.8103841515979923,1,2,2,2,2,0.05113047700666034,0.8977390459866793,0.8681447828525856,0.8103841515979923,-60.60749293650538,79.38818816
gmm_rs_shrunk,pendigits,10992,10,16,5,0.7542001030399355,0.8315893300073403,1,1,1,1,1,0.04533032650638997,0.9093393469872201,0.7705956679864848,0.8315893300073404,-60.579737814851185,88.040788929
gmm_hg_shrunk,pendigits,10992,10,16,1,0.7790061311191068,0.8473736092253357,1,1,1,1,1,0.040764711288857884,0.9184705774222842,0.6983629613322235,0.8473736092253358,-60.56655145412746,134.154010883
gmm_hg_shrunk,pendigits,10992,10,16,2,0.7214050705060628,0.8077775816730537,1,2,2,2,2,0.05132692925811869,0.8973461414837626,0.8798451640056825,0.8077775816730537,-60.64570773935439,125.58579756
gmm_hg_shrunk,pendigits,10992,10,16,3,0.7344991019235119,0.8216362196019671,1,2,2,2,2,0.04920975769906753,0.9015804846018649,0.8149178558246511,0.8216362196019671,-60.65995946830732,137.868155044
gmm_hg_shrunk,pendigits,10992,10,16,4,0.777290331307058,0.8459865872220925,1,1,1,1,1,0.04106898299879338,0.9178620340024133,0.7047528345270786,0.8459865872220925,-60.570192762771626,139.083344966
gmm_hg_shrunk,pendigits,10992,10,16,5,0.7102815663823182,0.7935451640761891,1,2,2,2,2,0.053323186749195485,0.893353626501609,0.9452987428547798,0.7935451640761891,-60.698278720960296,141.562997714
