algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_shrunk,facebook_live_sellers,7050,4,9,1,0.2253935886523625,0.15747579488628372,2,3,3,3,3,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.37837077135926,0.166372665
gmm_shrunk,facebook_live_sellers,7050,4,9,2,0.2253935886523625,0.15747579488628372,2,3,3,3,3,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.37824712208719,0.130382006
gmm_shrunk,facebook_live_sellers,7050,4,9,3,0.2253935886523625,0.15747579488628372,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.2132048949590601,0.15747579488628335,-44.37830784428186,0.145019389
gmm_shrunk,facebook_live_sellers,7050,4,9,4,0.2253935886523625,0.15747579488628372,2,3,3,3,3,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.38379130838063,0.113425076
gmm_shrunk,facebook_live_sellers,7050,4,9,5,0.2253935886523625,0.15747579488628372,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.37813413156955,0.114961525
gmm_shrunk,facebook_live_sellers,7050,4,9,6,0.2253935886523625,0.15747579488628372,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.2132048949590601,0.15747579488628335,-44.378165354612655,0.137892093
gmm_shrunk,facebook_live_sellers,7050,4,9,7,0.2253935886523625,0.1574757948862851,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.2132048949590601,0.1574757948862847,-44.38436268168684,0.114391195
gmm_shrunk,facebook_live_sellers,7050,4,9,8,0.2253935886523625,0.15747579488628372,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.3782314142178,0.143885572
gmm_shrunk,facebook_live_sellers,7050,4,9,9,0.2253935886523625,0.15747579488628372,2,2,2,2,2,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.384186887309674,0.124766169
gmm_shrunk,facebook_live_sellers,7050,4,9,10,0.2253935886523625,0.15747579488628372,2,3,3,3,3,0.3919539515187004,0.21609209696259918,1.21320489495906,0.15747579488628335,-44.37838938032759,0.152614752
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,1,0.22604861291935108,0.15716015998782976,3,2,2,2,2,0.3912636669956706,0.21747266600865875,1.2409434092652236,0.15716015998782976,-43.78272967831785,27.289783323
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,2,0.22194421836381867,0.14144927950322056,2,3,3,3,3,0.3894983947222532,0.22100321055549352,1.5206054810481018,0.14144927950322092,-36.2120282234371,26.928621381
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,3,0.2253561829499257,0.15772078457647595,3,2,2,2,2,0.3915877208074381,0.2168245583851238,1.2440660431378947,0.15772078457647637,-43.78290910914469,27.109323646
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,4,0.17760082010554068,0.13115178609455933,2,2,2,2,2,0.40845868183103284,0.18308263633793437,1.7033948632895684,0.13115178609455935,-33.7765159030758,27.401338924
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,5,0.1288713322179012,0.1090374758115799,2,2,2,2,2,0.4398339083356726,0.12033218332865483,1.4188438147511762,0.10903747581158012,-43.75333374979914,27.154948302
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,6,0.23749789407953034,0.16035811257818336,2,3,2,3,2,0.38507287890541286,0.22985424218917427,1.2965289626548908,0.16035811257818355,-43.108648313657845,27.081081879
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,7,0.2257162336412343,0.1570350003720719,3,2,2,2,2,0.39142352066436664,0.2171529586712667,1.2419162172415454,0.1570350003720718,-43.781577211815204,26.631953845
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,8,0.23307319509463242,0.15310989434644473,2,2,2,2,2,0.38401374773746894,0.23197250452506216,1.4855408976762483,0.15310989434644456,-35.55534743088518,26.069173125
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,9,0.2257162336412343,0.1570350003720719,3,2,2,2,2,0.39142352066436664,0.2171529586712667,1.2419162172415454,0.1570350003720718,-43.783117459114074,27.463336025
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,10,0.2252118214418307,0.15803172138640426,3,2,2,2,2,0.39165307890360185,0.21669384219279633,1.2449415020170052,0.1580317213864043,-43.77988344402221,27.105316676
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,1,0.22697533354383487,0.15553066628799755,2,2,2,2,2,0.3908720818505517,0.21825583629889658,1.2325916280251679,0.15553066628799725,-43.81518871596461,16.066038309
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,2,0.2269120622720344,0.15559970830671152,2,3,3,3,3,0.39090162177825133,0.21819675644349734,1.2329590386787368,0.15559970830671147,-43.80032564649388,20.276036901
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,3,0.22684944445043687,0.15566936426894895,2,2,2,2,2,0.3909308397448861,0.2181383205102278,1.2333225013040219,0.15566936426894884,-43.79840223534132,16.184436826
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,4,0.2267874800955487,0.15573963043897288,2,3,3,3,3,0.390959735750456,0.21808052849908793,1.2336820485001345,0.15573963043897293,-43.796977836584546,15.168245884
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,5,0.22684944445043687,0.15566936426894742,2,2,2,2,2,0.3909308397448861,0.2181383205102278,1.233322501304022,0.1556693642689473,-43.79830391620994,16.717212641
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,6,0.2267874800955487,0.15573963043897426,2,2,2,2,2,0.390959735750456,0.21808052849908793,1.2336820485001345,0.15573963043897432,-43.79708734782466,18.258556024
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,7,0.22561614899836563,0.15615338135696347,2,2,2,2,2,0.391759326055001,0.21648134788999798,1.2197876207014835,0.15615338135696347,-44.19302928153391,15.634618154
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,8,0.22442564936830903,0.160390070535958,3,2,2,2,2,0.3920001529315058,0.21599969413698838,1.250023410712726,0.1603900705359579,-43.81765088035252,18.296943061
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,9,0.22688067167892648,0.15563445978124496,2,2,2,2,2,0.39091627100670184,0.21816745798659637,1.233141261439326,0.15563445978124493,-43.79812003204968,16.857530268
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,10,0.2267874800955487,0.15573963043897288,2,3,3,3,3,0.390959735750456,0.21808052849908793,1.2336820485001345,0.15573963043897293,-43.79696998547861,15.162046684
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,1,0.22604861291935108,0.15716015998782976,3,2,2,2,2,0.3912636669956706,0.21747266600865875,1.2409434092652236,0.15716015998782976,-43.78272967831785,19.400816581
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,2,0.2250754716214028,0.15834922082743996,3,2,2,2,2,0.39171449297672123,0.21657101404655757,1.2457783728526575,0.15834922082743974,-43.783691868635536,18.47282685
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,3,0.2537256153257071,0.21788422275427424,2,2,2,2,2,0.376908751203581,0.24618249759283797,1.2030144637954698,0.2178842227542742,-43.18414720495281,24.263876766
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,4,0.22676804041703566,0.1563035641084472,2,2,2,2,2,0.3909527733424287,0.21809445331514254,1.2353003521366834,0.1563035641084473,-43.79177215146018,21.2464917
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,5,0.22334980245892536,0.1615421053086227,3,2,2,2,2,0.3924937192439147,0.21501256151217063,1.2654886381672181,0.1615421053086227,-43.65480177328627,23.590651356
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,6,0.22672616922378772,0.15581050320161574,2,2,2,2,2,0.39098830979496113,0.2180233804100778,1.2340377121044295,0.1558105032016157,-43.79116379289068,19.479167222
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,7,0.23600072431573607,0.15762506647333396,2,2,2,2,2,0.38583830109195105,0.22832339781609784,1.2994413277218677,0.15762506647333363,-43.08968472083673,23.105257436
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,8,0.22491193790783115,0.15876700869623522,3,2,2,2,2,0.39178765862870746,0.21642468274258508,1.2467987064307022,0.15876700869623542,-43.788720757561386,20.014156676
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,9,0.2267874800955487,0.15573963043897407,2,2,2,2,2,0.390959735750456,0.21808052849908793,1.2336820485001345,0.15573963043897457,-43.797335564429446,20.750224377
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,10,0.22519185237102762,0.158076677740982,3,3,3,3,3,0.39166209381341754,0.21667581237316494,1.2450634016467206,0.1580766777409818,-43.78284401999999,19.23747747
kmeans,handwritten_digits,5620,10,64,1,0.5907242055589536,0.7187651692992003,2,9,9,2,2,0.08063528736702305,0.838729425265954,1.267816512447764,0.7187651692992004,3.7074995011043083e6,0.127001384
kmeans,handwritten_digits,5620,10,64,2,0.6700735953107672,0.7564342975601982,1,9,9,1,1,0.062480881148670085,0.8750382377026599,1.1088627130875566,0.7564342975601982,3.677664571596878e6,0.125095424
kmeans,handwritten_digits,5620,10,64,3,0.6707814595557976,0.7562905924355328,1,9,9,1,1,0.06230766356395022,0.8753846728720995,1.1096820335314639,0.7562905924355328,3.67766359014462e6,0.182347855
kmeans,handwritten_digits,5620,10,64,4,0.6715366510195133,0.7581810826389853,1,9,9,1,1,0.062086755726472015,0.8758264885470559,1.1015452446894969,0.7581810826389853,3.677904554281087e6,0.270716689
kmeans,handwritten_digits,5620,10,64,5,0.6107021790147733,0.7190172977938173,2,9,9,2,2,0.07547942004092621,0.8490411599181475,1.2702290514616905,0.7190172977938173,3.7153843005611575e6,0.124937721
kmeans,handwritten_digits,5620,10,64,6,0.647133055325789,0.7394324333715924,1,9,9,1,1,0.06647584232196431,0.8670483153560714,1.185682012860567,0.7394324333715925,3.809332056391076e6,0.174278538
kmeans,handwritten_digits,5620,10,64,7,0.6707408338187927,0.7570269233767122,1,9,9,1,1,0.06234420709096425,0.8753115858180714,1.1062009944907194,0.7570269233767122,3.677665864086858e6,0.383198952
kmeans,handwritten_digits,5620,10,64,8,0.5956102812655656,0.7197016709973857,2,9,9,2,2,0.07920996314613801,0.841580073707724,1.265454743023584,0.7197016709973855,3.699724733042299e6,0.339138297
kmeans,handwritten_digits,5620,10,64,9,0.6702994323045766,0.7579692798515097,1,9,9,1,1,0.06234319375226022,0.8753136124954796,1.1024259238287866,0.7579692798515096,3.6778981038673455e6,0.125597158
kmeans,handwritten_digits,5620,10,64,10,0.5806207372016481,0.7098757732561413,2,9,9,2,2,0.08184692378869608,0.8363061524226079,1.3118683146639065,0.7098757732561413,3.7021828025475587e6,0.244106006
kmeans_hg,handwritten_digits,5620,10,64,1,0.6712278964500042,0.7569725904149163,1,9,9,1,1,0.062272196709309224,0.8754556065813816,1.1063756356649115,0.7569725904149162,3.6776553410862815e6,55.203682003
kmeans_hg,handwritten_digits,5620,10,64,2,0.6715408344724425,0.757335297186101,1,9,9,1,1,0.062213423064475575,0.8755731538710488,1.1047217036134638,0.757335297186101,3.6776556876174e6,54.283840199
kmeans_hg,handwritten_digits,5620,10,64,3,0.6713780116689934,0.7569839869224596,1,9,9,1,1,0.06221228305843354,0.8755754338831329,1.1064419231816511,0.7569839869224595,3.6776527070441707e6,54.743672746
kmeans_hg,handwritten_digits,5620,10,64,4,0.6717476737381662,0.7573583931167047,1,9,9,1,1,0.06216060278452809,0.8756787944309438,1.1046766184805394,0.7573583931167047,3.6776519527191613e6,55.093418155
kmeans_hg,handwritten_digits,5620,10,64,5,0.6715958585972601,0.7572299684006906,1,9,9,1,1,0.06217548619674351,0.875649027606513,1.1052924095713288,0.7572299684006906,3.677655091574242e6,55.056466367
kmeans_hg,handwritten_digits,5620,10,64,6,0.6717506860668881,0.7574641799169755,1,9,9,1,1,0.06216167945690112,0.8756766410861978,1.1041835109415028,0.7574641799169756,3.6776532129268926e6,52.589892227
kmeans_hg,handwritten_digits,5620,10,64,7,0.6716524491870685,0.7572417006994023,1,9,9,1,1,0.06218257956767171,0.8756348408646566,1.1051810369216648,0.7572417006994024,3.677653990718111e6,53.013763281
kmeans_hg,handwritten_digits,5620,10,64,8,0.6716908601931473,0.7573465496373383,1,9,9,1,1,0.0621535727472689,0.8756928545054622,1.1047883771086906,0.7573465496373383,3.677652113325232e6,58.091208065
kmeans_hg,handwritten_digits,5620,10,64,9,0.6716938748898252,0.7574523307760734,1,9,9,1,1,0.062154649419641925,0.8756907011607161,1.1042952695696542,0.7574523307760732,3.677653373532965e6,55.281448866
kmeans_hg,handwritten_digits,5620,10,64,10,0.6717506860668881,0.7574641799169751,1,9,9,1,1,0.06216167945690112,0.8756766410861978,1.1041835109415026,0.7574641799169752,3.6776532129268926e6,56.228798624
gmm,handwritten_digits,5620,10,64,1,0.20969474529467436,0.40541390234235636,3,9,9,9,9,0.18756367408747265,0.6248726518250547,2.5218132046912993,0.40541390234235647,-4.912681482842686,4.951346029
gmm,handwritten_digits,5620,10,64,2,0.38906501891126816,0.553202692493299,2,9,9,9,9,0.13085838021608182,0.7382832395678364,1.9486855956263196,0.553202692493299,-7.270822541137221,6.517913097
gmm,handwritten_digits,5620,10,64,3,0.4958844054680425,0.6507428099699885,1,9,9,9,9,0.10227152537241781,0.7954569492551644,1.5621624813172792,0.6507428099699886,-9.800274045623432,1.588666578
gmm,handwritten_digits,5620,10,64,4,0.3394999043358656,0.5394249903812595,3,9,9,9,9,0.16043463363689162,0.6791307327262168,1.94838272024908,0.5394249903812595,-11.953574164197946,2.415992608
gmm,handwritten_digits,5620,10,64,5,0.28887757421251425,0.47394491304093816,4,9,9,9,9,0.15928253086408026,0.6814349382718395,2.2850417243693344,0.4739449130409382,-4.711575763993589,3.082651628
gmm,handwritten_digits,5620,10,64,6,0.38888294344162566,0.5804548080648543,2,9,9,9,9,0.1347024172561448,0.7305951654877104,1.8420138761936116,0.5804548080648543,-7.31918474392808,3.845258276
gmm,handwritten_digits,5620,10,64,7,0.3158239013415474,0.4845199952609897,2,9,9,9,9,0.158383129430586,0.6832337411388281,2.1992266985674105,0.48451999526098977,-4.493295296862009,4.484245974
gmm,handwritten_digits,5620,10,64,8,0.20746682741532044,0.42708892555240846,3,9,9,9,9,0.22206570361489583,0.5558685927702084,2.341991161869978,0.4270889255524085,-12.078645735443754,3.340010638
gmm,handwritten_digits,5620,10,64,9,0.4593730063861954,0.5960361771005062,2,9,9,9,9,0.10712807777881223,0.7857438444423755,1.805363086973784,0.5960361771005062,-6.262548634760745,1.720240151
gmm,handwritten_digits,5620,10,64,10,0.3335200174630233,0.5289953589587567,3,9,9,9,9,0.16455157545668325,0.6708968490866335,1.9743358407764966,0.5289953589587568,-6.277249936392065,1.460725264
gmm_ms,handwritten_digits,5620,10,64,1,0.26334470762022366,0.4535362463583046,3,9,9,9,9,0.19194585731304376,0.6161082853739125,2.264651051498445,0.45353624635830453,-1.0308629225326584,530.075240553
