algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_ms,shuttle,58000,7,9,4,0.25866780111284,0.48115668106724657,4,4,4,4,4,0.4286616647968366,0.14267667040632687,1.1795962574323995,0.48115668106724646,-9.685317166442363,481.264391365
gmm_ms,shuttle,58000,7,9,5,0.09268458583141498,0.25941699922012096,4,3,3,3,3,0.5229776821360178,-0.04595536427203561,1.6571766633418692,0.2594169992201207,-8.855787778961213,604.219359915
gmm_rs,shuttle,58000,7,9,1,0.1683117360752218,0.3017430118892079,5,5,4,5,4,0.48483035973866373,0.03033928052267251,1.6020754133203219,0.3017430118892076,-10.372585175018354,1198.308138488
gmm_rs,shuttle,58000,7,9,2,0.0688654563183127,0.1422252166633425,5,4,3,4,3,0.5256348260463468,-0.05126965209269363,1.8315309975304908,0.1422252166633424,-10.419976614254965,868.248727487
gmm_rs,shuttle,58000,7,9,3,0.06663168534028599,0.18549061885295254,5,4,3,4,3,0.5451620586799654,-0.0903241173599307,1.884410955286685,0.18549061885295243,-13.725658198888244,156.141728304
gmm_rs,shuttle,58000,7,9,4,0.1960038222732169,0.365282156361739,4,4,3,4,3,0.45754600227946857,0.0849079954410629,1.3689181185726573,0.36528215636173905,-9.734503862516457,693.974500432
gmm_rs,shuttle,58000,7,9,5,0.0450729533322811,0.17050483899455798,5,5,3,5,3,0.554416558906188,-0.10883311781237608,1.9030911387490477,0.17050483899455693,-12.377968819806297,147.467072974
gmm_hg,shuttle,58000,7,9,1,0.1403264912765489,0.2645850200855979,4,3,3,3,3,0.5042228849367796,-0.008445769873559057,1.736990889775619,0.26458502008559753,-8.604550768829213,1518.530413161
gmm_hg,shuttle,58000,7,9,2,0.15895599331362772,0.33148292642310995,5,3,4,3,4,0.49128001552939976,0.01743996894120053,1.5565777241937806,0.3314829264231101,-8.996025484800903,893.097453531
gmm_hg,shuttle,58000,7,9,3,0.16409013162589056,0.28103788619129016,4,4,3,4,3,0.4754184537069902,0.04916309258601961,1.5476776475173208,0.2810378861912893,-9.65487453287332,787.856853765
gmm_hg,shuttle,58000,7,9,4,0.1403395456030904,0.274316876532925,5,4,4,4,4,0.5003028869106543,-0.000605773821308453,1.6695941821956786,0.274316876532925,-8.381284362049522,1316.709242714
gmm_hg,shuttle,58000,7,9,5,0.15517773107022745,0.2920279505966525,5,4,4,4,4,0.4934527040002473,0.013094591999505342,1.6491148001700793,0.29202795059665243,-8.963561111686719,352.871058519
gmm_shrunk,shuttle,58000,7,9,1,0.3611247493392393,0.4191407373618206,2,4,4,4,4,0.31764257944994295,0.3647148411001141,0.9019793369958383,0.41914073736182006,-26.58256303423727,1.04606258
gmm_shrunk,shuttle,58000,7,9,2,0.43593415632813587,0.42032831557079137,3,4,3,4,3,0.2669416761644523,0.4661166476710954,0.8233861999338118,0.42032831557079026,-26.95318703646858,0.826486318
gmm_shrunk,shuttle,58000,7,9,3,0.4192011475627292,0.36450953646921663,3,3,4,3,4,0.2896954335122306,0.4206091329755388,1.0076503596328252,0.36450953646921647,-26.46653347839033,1.197479375
gmm_shrunk,shuttle,58000,7,9,4,0.41933102238872366,0.3682531111236771,3,3,4,3,4,0.2895122615074814,0.4209754769850372,1.0004604350177024,0.36825311112367715,-26.468155948136676,4.136405662
gmm_shrunk,shuttle,58000,7,9,5,0.4283908566484243,0.36918903716420304,3,4,3,4,3,0.2823303077163637,0.43533938456727256,0.9812782599021369,0.36918903716420254,-26.545281596979414,3.41236963
gmm_ms_shrunk,shuttle,58000,7,9,1,0.4184608151441862,0.4717145820784819,3,4,4,4,4,0.31292043263528324,0.3741591347294335,1.0143712733079742,0.4717145820784819,-25.570226946449132,348.48909369
gmm_ms_shrunk,shuttle,58000,7,9,2,0.40129835724001645,0.4971102795578464,3,3,4,3,4,0.32172652857867345,0.35654694284265304,0.9840857998539114,0.497110279557846,-25.60238985939523,350.750345127
gmm_ms_shrunk,shuttle,58000,7,9,3,0.43762623881729784,0.5571420903147857,3,3,4,3,4,0.3041103057068166,0.39177938858636685,0.8754279299708101,0.5571420903147848,-25.529331662847436,294.540552111
gmm_ms_shrunk,shuttle,58000,7,9,4,0.39821620799972784,0.43953057504303517,4,4,3,4,3,0.32481141886512904,0.35037716226974186,1.119987795482168,0.439530575043035,-25.61681655688407,378.6039761
gmm_ms_shrunk,shuttle,58000,7,9,5,0.40878429503694014,0.49683831807208967,4,4,4,4,4,0.31853346936421617,0.3629330612715677,1.0006273685602014,0.4968383180720893,-25.37294622331609,339.708742392
gmm_rs_shrunk,shuttle,58000,7,9,1,0.3611247493392393,0.4191407373618206,2,4,4,4,4,0.31764257944994295,0.3647148411001141,0.9019793369958383,0.41914073736182006,-26.58256303423727,105.743181781
gmm_rs_shrunk,shuttle,58000,7,9,2,0.43593415632813587,0.42032831557079137,3,4,3,4,3,0.2669416761644523,0.4661166476710954,0.8233861999338118,0.42032831557079026,-26.95318703646858,130.600961683
gmm_rs_shrunk,shuttle,58000,7,9,3,0.4199920227982333,0.3655844222592712,3,3,4,3,4,0.2894972683833431,0.4210054632333138,1.0069170787478385,0.3655844222592702,-26.462932471293957,149.54560006
gmm_rs_shrunk,shuttle,58000,7,9,4,0.41933102238872366,0.3682531111236771,3,3,4,3,4,0.2895122615074814,0.4209754769850372,1.0004604350177024,0.36825311112367715,-26.468155948136676,150.262079745
gmm_rs_shrunk,shuttle,58000,7,9,5,0.4283908566484243,0.36918903716420304,3,4,3,4,3,0.2823303077163637,0.43533938456727256,0.9812782599021369,0.36918903716420254,-26.545281596979414,170.437903155
gmm_hg_shrunk,shuttle,58000,7,9,1,0.4297665036611084,0.5354262383631527,4,3,4,3,4,0.3079016713130012,0.38419665737399755,0.9134086657867394,0.5354262383631521,-25.604271947679035,306.745816894
gmm_hg_shrunk,shuttle,58000,7,9,2,0.4346615943031343,0.5094409708765187,4,4,4,4,4,0.30479324494893195,0.39041351010213615,0.955400528956468,0.5094409708765179,-25.641914935078084,339.873951433
gmm_hg_shrunk,shuttle,58000,7,9,3,0.43762623881729784,0.5571420903147857,3,3,4,3,4,0.3041103057068166,0.39177938858636685,0.8754279299708101,0.5571420903147848,-25.529331662847436,273.133709164
gmm_hg_shrunk,shuttle,58000,7,9,4,0.4162223068343706,0.46785461117852595,3,3,4,3,4,0.31428609530128643,0.3714278093974272,1.0225674243671736,0.46785461117852545,-25.684813777537318,260.1258694
gmm_hg_shrunk,shuttle,58000,7,9,5,0.42471402832987404,0.529506127550755,3,4,4,4,4,0.3105511926186599,0.3788976147626802,0.9271803501898579,0.5295061275507549,-25.593117532231556,333.282222407
