algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_hg,pendigits,10992,10,16,7,0.28045757856344994,0.4596932975483311,4,7,3,7,3,0.16804070672087537,0.6639185865582493,2.327643211248152,0.45969329754833116,-35.51930314532764,4753.951497614
gmm_hg,pendigits,10992,10,16,8,0.2675471259963233,0.4431624247615537,2,6,2,6,2,0.1761400289531583,0.6477199420936833,2.3526704903495594,0.4431624247615539,-35.45701558897826,5457.492173484
gmm_hg,pendigits,10992,10,16,9,0.3344545494402946,0.5166061722479994,3,5,3,5,3,0.1454415297046664,0.7091169405906672,2.1200994030077718,0.5166061722479995,-34.71326186648305,5475.16221354
gmm_hg,pendigits,10992,10,16,10,0.2824812845521188,0.47850288045585415,3,7,3,7,3,0.1701325333404319,0.6597349333191362,2.250281083221118,0.4785028804558541,-33.3356281267365,5026.340482197
gmm_shrunk,pendigits,10992,10,16,6,0.6176236699961183,0.7431726979351234,2,3,3,3,3,0.07434806392473821,0.8513038721505236,1.1587122190455426,0.7431726979351234,-61.26164091523989,0.882834072
gmm_shrunk,pendigits,10992,10,16,7,0.6184425097179137,0.7670839331204394,2,3,2,3,2,0.07770831288852584,0.8445833742229484,1.0385159445913985,0.7670839331204395,-61.2302462158424,0.640463079
gmm_shrunk,pendigits,10992,10,16,8,0.5210219532362905,0.6768175238052855,2,3,1,3,1,0.09551337292375116,0.8089732541524977,1.4465508139845884,0.6768175238052855,-61.82005028413256,0.760378808
gmm_shrunk,pendigits,10992,10,16,9,0.6526998301467077,0.7646222113701967,1,2,2,2,2,0.06634831700993415,0.8673033659801317,1.0680221707897268,0.7646222113701966,-61.03321320359683,1.079335751
gmm_shrunk,pendigits,10992,10,16,10,0.5766068258865393,0.7314259801325751,1,3,2,3,2,0.0862287484917195,0.827542503016561,1.1968319365236062,0.7314259801325752,-61.56220713519892,0.546712969
gmm_ms_shrunk,pendigits,10992,10,16,6,0.7306340637799119,0.8149311901536139,1,2,1,2,1,0.04937118062853331,0.9012576387429334,0.8483905188216053,0.8149311901536138,-60.661467687106835,172.217439184
gmm_ms_shrunk,pendigits,10992,10,16,7,0.6741795708219291,0.7895191688145713,2,2,2,2,2,0.0625594554867374,0.8748810890265252,0.9550579430795806,0.7895191688145713,-60.85125636545838,159.515598053
gmm_ms_shrunk,pendigits,10992,10,16,8,0.6703364385186606,0.7601887692789653,1,2,2,2,2,0.06059367483015414,0.8788126503396917,1.0978152123941756,0.7601887692789654,-60.83682438789207,165.827373229
gmm_ms_shrunk,pendigits,10992,10,16,9,0.6841867989815552,0.7780353257994261,1,2,2,2,2,0.057996919406204654,0.8840061611875907,1.0164312878644355,0.7780353257994261,-60.82728589267493,160.146988575
gmm_ms_shrunk,pendigits,10992,10,16,10,0.7158747720105408,0.8030986385441337,1,2,2,2,2,0.052513886907867055,0.8949722261842659,0.9003332788658542,0.8030986385441337,-60.69682071941331,162.788896034
gmm_rs_shrunk,pendigits,10992,10,16,6,0.7802897538309859,0.8485534183797554,1,1,1,1,1,0.040542781661904934,0.9189144366761901,0.6929097644133424,0.8485534183797555,-60.56401937182256,77.167283197
gmm_rs_shrunk,pendigits,10992,10,16,7,0.7104551665799153,0.8037080871113219,0,2,1,2,1,0.05264016463384028,0.8947196707323194,0.9015973819027359,0.803708087111322,-60.571498559326265,85.762126799
gmm_rs_shrunk,pendigits,10992,10,16,8,0.7120536430431587,0.8050881430909795,0,2,2,2,2,0.05236613799539838,0.8952677240092033,0.8951891012722292,0.8050881430909796,-60.59678142051883,79.319578467
gmm_rs_shrunk,pendigits,10992,10,16,9,0.778197868614977,0.8464993081139568,1,1,1,1,1,0.04090623570932788,0.9181875285813442,0.7023918386819002,0.8464993081139569,-60.566145398933855,76.186516366
gmm_rs_shrunk,pendigits,10992,10,16,10,0.7543235181850553,0.8314942319069354,1,1,1,1,1,0.04528667228989922,0.9094266554202015,0.7711218727487991,0.8314942319069355,-60.59227815813573,85.622521406
gmm_hg_shrunk,pendigits,10992,10,16,6,0.7306340637799119,0.8149311901536139,1,2,1,2,1,0.04937118062853331,0.9012576387429334,0.8483905188216053,0.8149311901536138,-60.661467687106835,118.067725267
gmm_hg_shrunk,pendigits,10992,10,16,7,0.712001922528718,0.7969241429899986,1,2,2,2,2,0.05298936525676626,0.8940212694864675,0.9299135405091422,0.7969241429899987,-60.668189900762755,130.361716186
gmm_hg_shrunk,pendigits,10992,10,16,8,0.7299919861116746,0.8088159567309662,1,2,1,2,1,0.049207291078568055,0.901585417842864,0.8775671843113202,0.8088159567309662,-60.664107525654714,122.088086881
gmm_hg_shrunk,pendigits,10992,10,16,9,0.7222174068624969,0.8089210227073731,1,2,2,2,2,0.05111142277716438,0.8977771544456712,0.8749517274225413,0.8089210227073733,-60.624281498001814,129.308914386
gmm_hg_shrunk,pendigits,10992,10,16,10,0.7785071120717495,0.8460026847733013,1,1,1,1,1,0.040792506294351986,0.918414987411296,0.7049575635227258,0.8460026847733013,-60.6535934991131,131.008767037
